Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore
blinking,1,4,weka.classifiers.bayes.NaiveBayesMultinomial,'',5932177440181257085,2.0220704210300002E7,13132.0,1459.0,753.0,706.0,0.0,51.61069225496916,48.38930774503084,0.0,0.038940464083449235,0.49022217338573054,0.5977325132690562,102.92064549186551,122.47219260751272,1408.9192174479515,3800.356000961836,-2391.4367835138846,0.965674583583243,2.604767649733952,-1.639093066150709,-73.03428968995446,-0.050057772234375915,-5.183710235867551,0.5411558669001751,309.0,0.5,444.0,0.5,444.0,0.45884413309982486,262.0,0.4103585657370518,0.5411558669001751,0.4667673716012085,0.040193558005072814,0.5155409349805147,0.42886942367019015,0.5161069225496916,0.47495105564951645,0.5250489443504835,0.4838930774503084,0.5433678303965761,0.5161069225496916,0.5217404220933703,0.040193558005072814,0.5155409349805147,0.5354101259081818,0.5119282278332267,0.5161069225496916,0.004,0.0,0.0,0.0,0.0,0.0,1590.0,802317.0,90264.0,86.63468128855381,85.40095956134338,?,?,?,?,?,?,?,?,?,?
blinking,1,5,weka.classifiers.bayes.NaiveBayesMultinomial,'',5932177440181257085,2.0220704210300002E7,13132.0,1459.0,738.0,721.0,0.0,50.58259081562714,49.41740918437286,0.0,0.019970653313147683,0.4989940104868939,0.6167121741790261,104.76226585425343,126.36102353939279,1408.9192174479515,4656.944803928021,-3248.02558648007,0.965674583583243,3.191874437236478,-2.226199853653235,-99.11115007777434,-0.06793087736653484,-7.034551651392726,0.532399299474606,304.0,0.5112612612612613,454.0,0.48873873873873874,434.0,0.46760070052539404,267.0,0.40105540897097625,0.532399299474606,0.4574868322046652,0.020648837375105117,0.49834729650841736,0.401895550942107,0.5058259081562714,0.48468786994292673,0.5153121300570733,0.49417409184372857,0.5337746718476412,0.5058259081562714,0.5115146477427726,0.020648837375105117,0.49834729650841736,0.5209664761062518,0.5018711694062974,0.5058259081562714,0.003,0.0,0.0,0.0,0.0,0.0,1590.0,802317.0,90264.0,82.86497601096642,82.52227553118574,?,?,?,?,?,?,?,?,?,?
blinking,1,6,weka.classifiers.bayes.NaiveBayesMultinomial,'',5932177440181257085,2.0220704210300002E7,13132.0,1459.0,758.0,701.0,0.0,51.953392734749826,48.046607265250174,0.0,0.03545423080804208,0.4855757092761817,0.5880025690136619,101.97356822005537,120.51638159059976,1408.2799838522324,3527.872357238426,-2119.5923733861937,0.9652364522633532,2.4180070988611555,-1.4527706465978023,-57.184079739280314,-0.039194023124935105,-4.060561848138894,0.5140350877192983,293.0,0.4769403824521935,424.0,0.5230596175478065,465.0,0.48596491228070177,277.0,0.4086471408647141,0.5140350877192983,0.4553224553224553,0.036202511705115875,0.5147277642926213,0.411198796573866,0.5195339273474983,0.4824392220803935,0.5175607779196065,0.48046607265250174,0.5415020642922008,0.5195339273474983,0.5253212274012575,0.036202511705115875,0.5147277642926213,0.5375166590889194,0.5127623925907188,0.5195339273474983,0.004,0.001,0.0,0.0,0.0,0.0,1590.0,802317.0,90264.0,87.59424263193968,86.63468128855381,?,?,?,?,?,?,?,?,?,?
blinking,1,7,weka.classifiers.bayes.NaiveBayesMultinomial,'',5932177440181257085,2.0220704210300002E7,13132.0,1459.0,759.0,700.0,0.0,52.021932830705964,47.978067169294036,0.0,0.035379189578732914,0.48384823765316753,0.5969150453175466,101.61078968308895,122.34307326128052,1408.2799838522324,3921.0872461192944,-2512.807262267062,0.9652364522633532,2.68751696101391,-1.7222805087505566,-53.63545010910761,-0.036761788971286916,-3.8085786011381284,0.5105263157894737,291.0,0.4735658042744657,421.0,0.5264341957255343,468.0,0.48947368421052634,279.0,0.40870786516853935,0.5105263157894737,0.453978159126365,0.03607663176717683,0.518581887790342,0.40130163823771053,0.5202193283070596,0.4832588167920516,0.5167411832079484,0.47978067169294036,0.5414169558380769,0.5202193283070596,0.5259688674413253,0.03607663176717683,0.518581887790342,0.5359136479691134,0.5130526492453341,0.5202193283070596,0.001,0.001,0.0,0.0,0.0,0.0,1590.0,802317.0,90264.0,86.15490061686086,84.09869773817684,?,?,?,?,?,?,?,?,?,?
blinking,1,8,weka.classifiers.bayes.NaiveBayesMultinomial,'',5932177440181257085,2.0220704210300002E7,13132.0,1459.0,744.0,715.0,0.0,50.99383139136395,49.00616860863605,0.0,0.009636060702435617,0.48944242671818533,0.6025086756787887,102.78560013871868,123.48953779496959,1408.2799838522324,3803.291361096178,-2395.011377243946,0.9652364522633532,2.6067795483866885,-1.641543096123335,-70.81483331787106,-0.04853655470724542,-5.028462672895698,0.4824561403508772,275.0,0.47244094488188976,420.0,0.5275590551181102,469.0,0.5175438596491229,295.0,0.39568345323741005,0.4824561403508772,0.4347826086956522,0.009783824564378754,0.5088094251376473,0.4157238555409807,0.5099383139136395,0.49992311844465215,0.5000768815553479,0.4900616860863605,0.5286318447834414,0.5099383139136395,0.5156215947074981,0.009783824564378754,0.5088094251376473,0.5325010959796618,0.5011178621215708,0.5099383139136395,0.001,0.001,0.0,0.0,0.0,0.0,1590.0,802317.0,90264.0,85.12679917751885,84.06442769019877,?,?,?,?,?,?,?,?,?,?
blinking,1,9,weka.classifiers.bayes.NaiveBayesMultinomial,'',5932177440181257085,2.0220704210300002E7,13132.0,1459.0,698.0,761.0,0.0,47.84098697738177,52.15901302261823,0.0,-0.03158590099628087,0.5069963064261219,0.6237420959114393,106.47201137331732,127.84151703806064,1408.2799838522324,4797.572571298086,-3389.2925874458533,0.9652364522633532,3.2882608439328895,-2.323024391669536,-128.579339912699,-0.08812840295592803,-9.130239823545667,0.5052631578947369,288.0,0.5388076490438695,479.0,0.4611923509561305,410.0,0.49473684210526314,282.0,0.3754889178617992,0.5052631578947369,0.4308152580403889,-0.03277621406509543,0.490517632664338,0.40148412445119086,0.47840986977381766,0.5119543609229503,0.48804563907704956,0.5215901302261823,0.5077096205348981,0.47840986977381766,0.4843403811662816,-0.03277621406509543,0.490517632664338,0.5172326628270653,0.4747371672871141,0.47840986977381766,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,802317.0,90264.0,82.2481151473612,82.41946538725155,?,?,?,?,?,?,?,?,?,?
blinking,1,10,weka.classifiers.bayes.NaiveBayesMultinomial,'',5932177440181257085,2.0220704210300002E7,13132.0,1459.0,721.0,738.0,0.0,49.41740918437286,50.58259081562714,0.0,-0.004875326406089382,0.5006439944277494,0.6101336490044529,105.13799093418393,125.05234422364786,1408.2799838522324,4315.499839795314,-2907.2198559430817,0.9652364522633532,2.957847731182532,-1.9926112789191788,-106.81389495462982,-0.07321034609638781,-7.584705895091211,0.512280701754386,292.0,0.5174353205849269,460.0,0.48256467941507314,429.0,0.48771929824561405,278.0,0.3882978723404255,0.512280701754386,0.44175491679273826,-0.005032296679795234,0.4969451187022675,0.4063292746417388,0.49417409184372857,0.4993287106742695,0.5006712893257306,0.5058259081562714,0.5214293562703214,0.49417409184372857,0.5001517170688415,-0.005032296679795234,0.4969451187022675,0.5252575480087928,0.4896744508775721,0.49417409184372857,0.001,0.0,0.0,0.0,0.0,0.0,1590.0,802317.0,90264.0,84.37285812200138,84.47566826593557,?,?,?,?,?,?,?,?,?,?
blinking,2,1,weka.classifiers.bayes.NaiveBayesMultinomial,'',5932177440181257085,2.0220704210300002E7,13131.0,1460.0,739.0,721.0,0.0,50.61643835616438,49.38356164383562,0.0,0.021091003775550086,0.4978051673356565,0.6156730937058734,104.52407609505337,126.1636041526947,1409.6346030194102,4469.602088827217,-3059.967485807807,0.9655031527530207,3.0613712937172717,-2.0958681409642512,-97.49066708801662,-0.06677442951234015,-6.916023973815164,0.5341506129597198,305.0,0.5118110236220472,455.0,0.4881889763779528,434.0,0.4658493870402802,266.0,0.40131578947368424,0.5341506129597198,0.4583020285499624,0.021821686077166183,0.5034780022024392,0.40094519082902463,0.5061643835616438,0.48382479422397134,0.5161752057760286,0.49383561643835616,0.5344735039653928,0.5061643835616438,0.511857262792108,0.021821686077166183,0.5034780022024392,0.5250802405428554,0.502278767578946,0.5061643835616438,0.001,0.0,0.0,0.0,0.0,0.0,1590.0,802256.0,90325.0,83.35616438356165,82.91095890410959,?,?,?,?,?,?,?,?,?,?
blinking,2,2,weka.classifiers.bayes.NaiveBayesMultinomial,'',5932177440181257085,2.0220704210300002E7,13132.0,1459.0,740.0,719.0,0.0,50.71967100753941,49.28032899246059,0.0,0.009822290728856401,0.49273013772409024,0.6000578083259753,103.44718493171139,122.94863311854128,1408.9192174479515,3778.4089312784463,-2369.489713830495,0.965674583583243,2.589725107113397,-1.6240505235301543,-80.61727858018318,-0.05525516009608169,-5.721923413480686,0.4956217162872154,283.0,0.48536036036036034,431.0,0.5146396396396397,457.0,0.5043782837127846,288.0,0.3963585434173669,0.4956217162872154,0.44046692607003896,0.010018484869442715,0.5041731749262397,0.4143265257394364,0.5071967100753941,0.49693535414853907,0.5030646458514609,0.49280328992460587,0.5284716870312302,0.5071967100753941,0.5130401632981533,0.010018484869442715,0.5041731749262397,0.5304852527751086,0.5000864942658829,0.5071967100753941,0.0,0.001,0.0,0.0,0.0,0.0,1590.0,802317.0,90264.0,86.29198080877313,85.50376970527759,?,?,?,?,?,?,?,?,?,?
blinking,2,3,weka.classifiers.bayes.NaiveBayesMultinomial,'',5932177440181257085,2.0220704210300002E7,13132.0,1459.0,755.0,704.0,0.0,51.74777244688143,48.25222755311857,0.0,0.023172566481090864,0.48381592000743884,0.5780279622492585,101.5756721947082,118.43483557210087,1408.9192174479515,2969.8125525029127,-1560.8933350549612,0.965674583583243,2.0355123732028186,-1.0698377896195759,-53.58137256315289,-0.03672472416939883,-3.8030124012509114,0.4868651488616462,278.0,0.46283783783783783,411.0,0.5371621621621622,477.0,0.5131348511383538,293.0,0.4034833091436865,0.4868651488616462,0.4412698412698413,0.02348955198915533,0.5177004938388476,0.4299931166506679,0.5174777244688142,0.49345041344500584,0.5065495865549942,0.48252227553118576,0.5349469985056521,0.5174777244688142,0.522901445951009,0.02348955198915533,0.5177004938388476,0.5439861706012425,0.5083309399352826,0.5174777244688142,0.001,0.0,0.0,0.0,0.0,0.0,1590.0,802317.0,90264.0,90.74708704592186,89.10212474297464,?,?,?,?,?,?,?,?,?,?
blinking,2,4,weka.classifiers.bayes.NaiveBayesMultinomial,'',5932177440181257085,2.0220704210300002E7,13132.0,1459.0,741.0,718.0,0.0,50.78821110349554,49.21178889650446,0.0,0.007934162925923726,0.4889642717643784,0.5889232585508494,102.65655289495035,120.66722346725913,1408.9192174479515,3369.9368480484127,-1961.0176306004612,0.965674583583243,2.309757949313511,-1.3440833657302682,-72.08761382274717,-0.049408919686598475,-5.116518600216356,0.4868651488616462,278.0,0.4786036036036036,425.0,0.5213963963963963,463.0,0.5131348511383538,293.0,0.39544807965860596,0.4868651488616462,0.4364207221350078,0.008069511838903205,0.5093285053880501,0.40579920365357114,0.5078821110349554,0.4996205657769128,0.5003794342230872,0.49211788896504455,0.527513449846699,0.5078821110349554,0.5136198867860462,0.008069511838903205,0.5093285053880501,0.5366135856516552,0.49984053138380563,0.5078821110349554,0.001,0.001,0.0,0.0,0.0,0.0,1590.0,802317.0,90264.0,88.8279643591501,87.42289239204935,?,?,?,?,?,?,?,?,?,?
blinking,2,5,weka.classifiers.bayes.NaiveBayesMultinomial,'',5932177440181257085,2.0220704210300002E7,13132.0,1459.0,744.0,715.0,0.0,50.99383139136395,49.00616860863605,0.0,0.012375775971188828,0.48681540908317833,0.5965598225307401,102.20540574937138,122.2319145520551,1408.9192174479515,3781.9955996149984,-2373.076382167047,0.965674583583243,2.592183413032898,-1.6265088294496552,-64.82587478790582,-0.044431716784034146,-4.601106577659455,0.4903677758318739,280.0,0.4774774774774775,424.0,0.5225225225225225,464.0,0.5096322241681261,291.0,0.3977272727272727,0.4903677758318739,0.4392156862745098,0.012590057139065294,0.5127522443634528,0.41690324972882653,0.5099383139136395,0.49704801555924305,0.502951984440757,0.4900616860863605,0.5297052920299133,0.5099383139136395,0.515663274032936,0.012590057139065292,0.5127522443634528,0.5334033199307718,0.5020180683350638,0.5099383139136395,0.0,0.001,0.0,0.0,0.0,0.0,1590.0,802317.0,90264.0,86.15490061686086,85.05825908156271,?,?,?,?,?,?,?,?,?,?
