Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
blinking,9,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,2.0220710133199997E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.4702721974821009,0.4848066702237565,98.75974661792824,99.36545985566462,1408.2799838522178,1394.9934398241965,13.286544028021353,0.9652364522633432,0.9561298422372834,0.009106610026059872,15.587269278923156,0.01068352932071498,1.1068302793231246,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.5570866141732284,0.4222501015004606,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.5570866141732284,0.5540942416462602,NaN,0.6093214530500343,0.005,0.0,0.015625,0.0,15.625,0.0,1562.0,802317.0,90264.0,100.0,100.0,?
blinking,9,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,2.0220710133199997E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.47192853050455574,0.48670127506365274,99.10758565771917,99.75377604998219,1408.2799838522178,1403.114373660508,5.165610191709902,0.9652364522633432,0.9616959380812254,0.003540514182117822,8.188088475861171,0.005612123698328425,0.5814247571326991,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.539811142028299,0.41176891234473073,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.539811142028299,0.5443217342766908,NaN,0.6093214530500343,0.005,0.0,0.015625,0.0,15.625,0.0,1562.0,802317.0,90264.0,100.0,100.0,?
blinking,9,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,2.0220710133199997E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.4696779518857478,0.4839349917621014,98.63495177604969,99.18680156462119,1408.2799838522178,1391.2646775100359,17.01530634218193,0.9652364522633432,0.9535741449691816,0.011662307294161706,18.329138005119773,0.01256280877664138,1.3015265583042752,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.5655437807116216,0.42760164795710354,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.5655437807116216,0.5590677224262176,NaN,0.6093214530500343,0.006,0.0,0.0,0.0,0.0,0.0,1562.0,802317.0,90264.0,100.0,100.0,?
blinking,9,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,2.0220710133199997E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.47161675722150304,0.4870023325658951,99.04211155442032,99.8154804756649,1408.2799838522178,1404.4305529841747,3.8494308680431004,0.9652364522633432,0.9625980486526214,0.002638403610721796,9.432764063724873,0.006465225540592785,0.6698074368651064,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.5367769818246403,0.4101122378174602,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.5367769818246403,0.5426812692943664,NaN,0.6093214530500343,0.005,0.0,0.0,0.0,0.0,0.0,1562.0,802317.0,90264.0,100.0,100.0,?
blinking,9,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,2.0220710133199997E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.47085173025249194,0.485049698029145,98.85388021895353,99.38408689925335,1408.919217447901,1396.0055579242826,12.913659523618435,0.9656745835832083,0.9568235489542718,0.008851034628936556,13.671655504781466,0.00937056580176934,0.970364754449594,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5564916930941449,0.4223924015496954,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5564916930941449,0.5534428527959062,NaN,0.6086360520904729,0.012,0.0,0.015625,0.0,15.625,0.0,1562.0,802317.0,90264.0,100.0,100.0,?
blinking,9,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,2.0220710133199997E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.4706031358001585,0.48505386625524893,98.80168857424856,99.38494094647162,1408.919217447901,1396.0316772191013,12.887540228799708,0.9656745835832083,0.9568414511440037,0.008833132439204734,14.71557196112045,0.010086067142645956,1.0444581760887652,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.556305320206371,0.42237218461033116,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.556305320206371,0.5533482601436298,NaN,0.6086360520904729,0.011,0.0,0.015625,0.0,15.625,0.0,1562.0,802317.0,90264.0,100.0,100.0,?
blinking,9,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,2.0220710133199997E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.4699988288667054,0.48445003739314235,98.67481618241722,99.261219644618,1408.919217447901,1393.4505429608357,15.4686744870653,0.9656745835832083,0.9550723392466317,0.010602244336576628,17.40571614364727,0.011929894546708203,1.2353948990188217,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5619980751329263,0.42601302022507714,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5619980751329263,0.5566869454959406,NaN,0.6086360520904729,0.008,0.001,0.015625,0.0,15.625,0.0,1562.0,802317.0,90264.0,100.0,100.0,?
blinking,9,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,2.0220710133199997E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.46904119011953976,0.4840490687123976,98.47376285729813,99.17906330811694,1408.919217447901,1391.7547103101035,17.1645071377975,0.9656745835832083,0.9539100139205644,0.011764569662643934,21.530026105121394,0.014756700551830976,1.528123531746598,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5655667707988198,0.42867200850267595,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5655667707988198,0.5588710737091545,NaN,0.6086360520904729,0.006,0.0,0.0,0.0,0.0,0.0,1562.0,802317.0,90264.0,100.0,100.0,?
blinking,10,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,2.0220710133199997E7,13131.0,1460.0,889.0,571.0,0.0,60.89041095890411,39.10958904109589,0.0,0.0,0.4706364607825464,0.48578875834155605,98.8194668673963,99.54773277539445,1409.6346030194034,1400.1683163381736,9.466286681229803,0.965503152753016,0.9590193947521737,0.0064837580008423315,14.234719347846715,0.00974980777249775,1.0098162543226656,0.0,0.0,0.0,0.0,1.0,889.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5485117775339379,0.41752813598238103,0.6089041095890411,0.6089041095890411,0.3910958904109589,0.3910958904109589,NaN,0.6089041095890411,NaN,NaN,0.5485117775339379,0.5490318410553549,NaN,0.6089041095890411,0.005,0.0,0.0,0.0,0.0,0.0,1562.0,802256.0,90325.0,100.0,100.0,?
blinking,10,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,2.0220710133199997E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.4698887359417912,0.4843223643155921,98.67921758652584,99.26619703146842,1408.2799838522178,1392.9217623739492,15.35822147826866,0.9652364522633432,0.9547099125249823,0.010526539738360974,17.322064637096265,0.011872559723849393,1.2300156812364387,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.5617202454956288,0.4251819080104495,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.5617202454956288,0.5568065765697366,NaN,0.6093214530500343,0.005,0.001,0.0,0.0,0.0,0.0,1562.0,802317.0,90264.0,100.0,100.0,?
