Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules
blinking,7,7,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,906.0,553.0,0.0,62.09732693625771,37.90267306374229,0.0,0.10507774848290913,0.46132636056118775,0.4802428473205132,96.8540579946612,98.39918891770735,1408.919217447901,1375.0300542135803,33.88916323432068,0.9656745835832083,0.942446918583674,0.02322766499953439,46.624587178510005,0.03195653679130227,3.3092448879336898,0.20490367775831875,117.0,0.11148648648648649,99.0,0.8885135135135135,789.0,0.7950963222416813,454.0,0.5416666666666666,0.20490367775831875,0.29733163913595934,0.1283774965973307,0.5980696107666336,0.4760034416862807,0.6209732693625771,0.5275560780907449,0.47244392190925516,0.37902673063742287,0.5983233546746863,0.6209732693625771,0.5670583098457075,0.1283774965973307,0.5980696107666336,0.5994323002828976,0.5189145290940238,0.6209732693625771,0.091,0.0,0.078125,0.0,78.125,0.0,8493.0,802317.0,90264.0,100.0,100.0,?,18.0
blinking,7,8,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,869.0,590.0,0.0,59.56134338588074,40.43865661411926,0.0,0.050209860578429626,0.4634990431532867,0.4840307778591138,97.31020605765755,99.17531561018082,1408.919217447901,1390.8961561081485,18.02306133975253,0.9656745835832083,0.9533215600467091,0.012353023536499336,37.37200226703716,0.02561480621455597,2.6525298118037135,0.18563922942206654,106.0,0.14076576576576577,125.0,0.8592342342342343,763.0,0.8143607705779334,465.0,0.4588744588744589,0.18563922942206654,0.2643391521197007,0.05999415716282597,0.5881879033148736,0.4488614002791478,0.5956134338588074,0.5507399702025065,0.44926002979749335,0.4043865661411926,0.557754108537408,0.5956134338588074,0.5423841069253026,0.05999415716282596,0.5881879033148736,0.5880428101003876,0.4927555874020054,0.5956134338588074,0.079,0.001,0.078125,0.0,78.125,0.0,8704.0,802317.0,90264.0,100.0,100.0,?,20.0
blinking,7,9,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,908.0,551.0,0.0,62.23440712816998,37.76559287183002,0.0,0.06491438461726363,0.45793066996670084,0.47891510796948417,96.14114314329593,98.12714223140202,1408.919217447901,1368.88076344585,40.03845400205091,0.9656745835832083,0.93823218879085,0.027442394792358403,56.44671188757012,0.03868863049182325,4.00638384291592,0.09106830122591944,52.0,0.036036036036036036,32.0,0.963963963963964,856.0,0.9089316987740805,519.0,0.6190476190476191,0.09106830122591944,0.15877862595419848,0.11530574180851985,0.6060274372446001,0.47800014361124343,0.6223440712816998,0.5673118060918164,0.4326881939081836,0.3776559287183002,0.6211765278358835,0.6223440712816998,0.5225842958179379,0.11530574180851984,0.6060274372446001,0.6069052804289221,0.4576482612758177,0.6223440712816998,0.08,0.001,0.078125,0.0,78.125,0.0,9726.0,802317.0,90264.0,100.0,100.0,?,32.0
blinking,7,10,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,909.0,550.0,0.0,62.302947224126115,37.697052775873885,0.0,0.10458037073240399,0.4610429032038306,0.4814697625536489,96.79454698970783,98.6505772819171,1408.919217447901,1381.856541295576,27.06267615232491,0.9656745835832083,0.947125799380107,0.018548784203101378,47.78094589785378,0.032749106167137616,3.3913190554958574,0.19264448336252188,110.0,0.10022522522522523,89.0,0.8997747747747747,799.0,0.8073555166374781,461.0,0.5527638190954773,0.19264448336252188,0.2857142857142857,0.13142415830623905,0.5956250690269955,0.4748986240838237,0.6230294722412612,0.5306102141039644,0.4693897858960355,0.37697052775873885,0.6022843746458392,0.6230294722412612,0.5646117583734609,0.13142415830623905,0.5956250690269955,0.595611117190599,0.514831072093642,0.6230294722412612,0.08,0.001,0.078125,0.0,78.125,0.0,9497.0,802317.0,90264.0,100.0,100.0,?,30.0
blinking,8,1,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13131.0,1460.0,908.0,552.0,0.0,62.19178082191781,37.80821917808219,0.0,0.06913781592971874,0.4599636165225502,0.4803672416606005,96.57849136376042,98.43675668851341,1409.6346030194034,1376.8955869309207,32.739016088482686,0.965503152753016,0.9430791691307676,0.022423983622248414,49.19875329329958,0.03369777622828739,3.4901777515901666,0.10507880910683012,60.0,0.04611923509561305,41.0,0.953880764904387,848.0,0.8949211908931699,511.0,0.594059405940594,0.10507880910683012,0.17857142857142858,0.11338428255690061,0.6004857974189304,0.4773020182197388,0.6219178082191781,0.562958234207961,0.43704176579203907,0.3780821917808219,0.6122831878579312,0.6219178082191781,0.5292252822252091,0.11338428255690061,0.6004857974189304,0.6029469855021409,0.46650991357397054,0.6219178082191781,0.086,0.001,0.078125,0.0,78.125,0.0,9696.0,802256.0,90325.0,100.0,100.0,?,32.0
blinking,8,2,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,896.0,563.0,0.0,61.41192597669637,38.58807402330363,0.0,0.03702917809198812,0.4572776819455056,0.4784615180129306,96.03082692272187,98.06496420243464,1408.2799838522178,1365.976975830255,42.303008021962796,0.9652364522633432,0.9362419299727588,0.028994522290584506,57.966034560683624,0.03972997570985855,4.116087370788511,0.06491228070175438,37.0,0.03374578177727784,30.0,0.9662542182227222,859.0,0.9350877192982456,533.0,0.5522388059701493,0.06491228070175438,0.11616954474097331,0.07264727157310752,0.6141377064709017,0.4786114182062289,0.6141192597669637,0.5829527608424871,0.41704723915751285,0.3858807402330363,0.5917587222240056,0.6141192597669637,0.5043127246253271,0.07264727157310753,0.6141377064709017,0.6132134200952365,0.43467398762695314,0.6141192597669637,0.075,0.001,0.078125,0.0,78.125,0.0,9485.0,802317.0,90264.0,100.0,100.0,?,30.0
blinking,8,3,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,905.0,554.0,0.0,62.02878684030158,37.97121315969842,0.0,0.05980677025294803,0.4612131155717876,0.4812867468185003,96.85728961782534,98.64402009564942,1408.2799838522178,1380.289832296929,27.990151555288776,0.9652364522633432,0.9460519755290809,0.019184476734262355,45.56834847978941,0.031232589773673342,3.235744951450738,0.0912280701754386,52.0,0.04049493813273341,36.0,0.9595050618672666,853.0,0.9087719298245615,518.0,0.5909090909090909,0.0912280701754386,0.15805471124620063,0.10397284302490145,0.5962415882225248,0.46588152894209184,0.6202878684030158,0.5695547363603106,0.43044526363968943,0.37971213159698425,0.6099592245284192,0.6202878684030158,0.5217053986023144,0.10397284302490145,0.5962415882225248,0.5940089381891502,0.45646098394168433,0.6202878684030158,0.07,0.002,0.0625,0.0,62.5,0.0,7709.0,802317.0,90264.0,100.0,100.0,?,10.0
blinking,8,4,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,899.0,560.0,0.0,61.61754626456477,38.38245373543523,0.0,0.04394814872021691,0.46092768422260993,0.48139143661356265,96.79734746544523,98.66547720477658,1408.2799838522178,1380.9179498156168,27.362034036601017,0.9652364522633432,0.9464824878791068,0.018753964384236474,47.34038505820448,0.03244714534489684,3.361574800538548,0.07192982456140351,41.0,0.03487064116985377,31.0,0.9651293588301463,858.0,0.9280701754385965,529.0,0.5694444444444444,0.07192982456140351,0.1277258566978193,0.0834794684131279,0.5997908156217315,0.4697905416477599,0.6161754626456477,0.579116279254098,0.420883720745902,0.3838245373543523,0.5993967697370686,0.6161754626456477,0.5093002852458153,0.0834794684131279,0.5997908156217315,0.5955788148565895,0.44084008124873386,0.6161754626456477,0.082,0.001,0.078125,0.0,78.125,0.0,9810.0,802317.0,90264.0,100.0,100.0,?,33.0
blinking,8,5,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,909.0,550.0,0.0,62.302947224126115,37.697052775873885,0.0,0.07210403258071754,0.4574938837145541,0.47814601421449426,96.07623048271095,98.00029887923813,1408.2799838522178,1365.134038019643,43.14594583257485,0.9652364522633432,0.9356641795885147,0.029572272674828547,56.163889633347864,0.038494783847394014,3.9881195697830494,0.10877192982456141,62.0,0.047244094488188976,42.0,0.952755905511811,847.0,0.8912280701754386,508.0,0.5961538461538461,0.10877192982456141,0.18397626112759646,0.1166738763808294,0.6066475243226176,0.48405433052217633,0.6230294722412612,0.5615016369048887,0.43849836309511125,0.37697052775873885,0.613786636996438,0.6230294722412612,0.5318535380260349,0.1166738763808294,0.6066475243226176,0.6125475820109451,0.4694391109559551,0.6230294722412612,0.056,0.0,0.046875,0.0,46.875,0.0,10115.0,802317.0,90264.0,100.0,100.0,?,37.0
blinking,8,6,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,884.0,575.0,0.0,60.589444825222756,39.410555174777244,0.0,0.030999245752013047,0.4601538833643721,0.4821028128170967,96.63484503153254,98.81128011537167,1408.2799838522178,1384.8500491355737,23.429934716644084,0.9652364522633432,0.9491775525260958,0.016058899737247487,46.54456961398022,0.03190169267579179,3.30506505436951,0.08947368421052632,51.0,0.06299212598425197,56.0,0.937007874015748,833.0,0.9105263157894737,519.0,0.4766355140186916,0.08947368421052632,0.15066469719350073,0.04956231800605948,0.6003907406311053,0.46066786589684466,0.6058944482522276,0.5794128900259532,0.42058710997404675,0.39410555174777245,0.5616289996204767,0.6058944482522276,0.5118420721968101,0.04956231800605948,0.6003907406311053,0.597888135674727,0.44704140705279677,0.6058944482522276,0.071,0.002,0.078125,0.0,78.125,0.0,9791.0,802317.0,90264.0,100.0,100.0,?,33.0
blinking,8,7,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,896.0,563.0,0.0,61.41192597669637,38.58807402330363,0.0,0.04665867396146105,0.46578824923545714,0.48510866899820493,97.79081787089657,99.3961697351718,1408.919217447901,1395.4088586118253,13.510358836075739,0.9656745835832083,0.956414570672944,0.009260012910264386,25.963848224038422,0.017795646486661015,1.8428202201024,0.08581436077057793,49.0,0.04617117117117117,41.0,0.9538288288288288,847.0,0.9141856392294221,522.0,0.5444444444444444,0.08581436077057793,0.14826021180030258,0.08042112568143679,0.5663191650494628,0.44203380589229285,0.6141192597669637,0.574476070167557,0.4255239298324431,0.3858807402330363,0.5896389192482406,0.6141192597669637,0.5148378233150522,0.08042112568143679,0.5663191650494628,0.5775354955174903,0.4494070221606741,0.6141192597669637,0.081,0.001,0.078125,0.0,78.125,0.0,9806.0,802317.0,90264.0,100.0,100.0,?,33.0
blinking,8,8,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,912.0,547.0,0.0,62.508567511994514,37.491432488005486,0.0,0.07375185551850653,0.4555747307889175,0.47648349586816424,95.6465209207996,97.62891792703736,1408.919217447901,1357.284796218513,51.634421229387954,0.9656745835832083,0.9302843017261913,0.035390281857017106,64.08792010915282,0.04392592193910406,4.548729218502739,0.09982486865148861,57.0,0.037162162162162164,33.0,0.9628378378378378,855.0,0.9001751313485113,514.0,0.6333333333333333,0.09982486865148861,0.17246596066565809,0.12711907001026274,0.6188743472018429,0.494308154099261,0.6250856751199452,0.5624229686306187,0.4375770313693813,0.37491432488005483,0.6279835009787031,0.6250856751199452,0.5286257359739496,0.12711907001026274,0.6188743472018429,0.6221800031069336,0.4650544247280439,0.6250856751199452,0.077,0.001,0.078125,0.0,78.125,0.0,11145.0,802317.0,90264.0,100.0,100.0,?,46.0
blinking,8,9,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,927.0,532.0,0.0,63.53666895133653,36.46333104866347,0.0,0.10931027281093725,0.45379198476179194,0.4770269219502448,95.2722388466278,97.74026302256935,1408.919217447901,1362.6009597742566,46.31825767364444,0.9656745835832083,0.933928005328483,0.031746578254725454,71.33382289463857,0.0488922706611642,5.063017241247641,0.14010507880910683,80.0,0.04617117117117117,41.0,0.9538288288288288,847.0,0.8598949211908932,491.0,0.6611570247933884,0.14010507880910683,0.23121387283236994,0.1662364226481267,0.6159998658904088,0.5062198346617015,0.6353666895133653,0.5414327818754296,0.45856721812457035,0.36463331048663467,0.6440405690918484,0.6353666895133653,0.5536646376236762,0.16623642264812669,0.6159998658904088,0.617482034469649,0.49611008107027305,0.6353666895133653,0.077,0.001,0.078125,0.0,78.125,0.0,11738.0,802317.0,90264.0,100.0,99.93145990404386,?,52.0
blinking,8,10,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,900.0,559.0,0.0,61.6860863605209,38.3139136394791,0.0,0.04853117369610408,0.4574599030504399,0.4778797273719603,96.04230706951502,97.91499828884064,1408.919217447901,1362.9605868432634,45.95863060463762,0.9656745835832083,0.9341744940666644,0.03150008951654395,56.877005970640354,0.038983554469253154,4.03692456361456,0.07705779334500876,44.0,0.036036036036036036,32.0,0.963963963963964,856.0,0.9229422066549913,527.0,0.5789473684210527,0.07705779334500876,0.1360123647604328,0.0900991952085558,0.6145384657862767,0.47556846497693933,0.6168608636052091,0.5758391062962364,0.42416089370376364,0.38313913639479097,0.6032909575197735,0.6168608636052091,0.5120524061291348,0.09009919520855582,0.6145384657862766,0.6151769927843225,0.44493264649294206,0.6168608636052091,0.078,0.001,0.078125,0.0,78.125,0.0,11149.0,802317.0,90264.0,100.0,100.0,?,46.0
blinking,9,1,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13131.0,1460.0,911.0,549.0,0.0,62.397260273972606,37.602739726027394,0.0,0.07317558254627513,0.45921447557522943,0.4793586566589684,96.42119435175314,98.23007765673317,1409.6346030194034,1371.1715029229695,38.46310009643389,0.965503152753016,0.9391585636458695,0.0263445891071465,52.572901372127504,0.036008836556251714,3.729541064011739,0.10507880910683012,60.0,0.04274465691788527,38.0,0.9572553430821147,851.0,0.8949211908931699,511.0,0.6122448979591837,0.10507880910683012,0.17937219730941706,0.12156075813167534,0.6025769326995246,0.4751109615068715,0.623972602739726,0.5616384505507812,0.43836154944921885,0.37602739726027395,0.619899765470125,0.623972602739726,0.530549239004259,0.12156075813167534,0.6025769326995246,0.6035345339376001,0.46774029678887113,0.623972602739726,0.07,0.0,0.078125,0.0,78.125,0.0,7857.0,802256.0,90325.0,100.0,99.93150684931507,?,12.0
blinking,9,2,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,891.0,568.0,0.0,61.0692254969157,38.9307745030843,0.0,0.04102905916442154,0.4642562394714686,0.48353134766872374,97.49636236520138,99.10407110025281,1408.2799838522178,1389.5608811527961,18.719102699421683,0.9652364522633432,0.9524063613110323,0.012830090952310955,35.38403422619569,0.02425225101178594,2.5125709824694082,0.0912280701754386,52.0,0.0562429696287964,50.0,0.9437570303712036,839.0,0.9087719298245615,518.0,0.5098039215686274,0.0912280701754386,0.15476190476190477,0.06693933984198915,0.5822824778481637,0.45142043725142356,0.6106922549691569,0.5757071544225147,0.42429284557748526,0.38930774503084303,0.5758980471346339,0.6106922549691569,0.5156898489598096,0.06693933984198915,0.5822824778481637,0.5813756208826713,0.4509339354619853,0.6106922549691569,0.046,0.001,0.046875,0.0,46.875,0.0,7606.0,802317.0,90264.0,100.0,100.0,?,9.0
blinking,9,3,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,906.0,553.0,0.0,62.09732693625771,37.90267306374229,0.0,0.05765756085368604,0.460490012475555,0.48069708119739674,96.70543399262587,98.52316285667003,1408.2799838522178,1377.495868991853,30.784114860364753,0.9652364522633432,0.9441369903988026,0.021099461864540613,47.91921351200529,0.03284387492255332,3.402676602768065,0.0824561403508772,47.0,0.03374578177727784,30.0,0.9662542182227222,859.0,0.9175438596491228,523.0,0.6103896103896104,0.0824561403508772,0.14528593508500773,0.1062943671974477,0.5975193890237405,0.4720837068531938,0.6209732693625771,0.5722629107889777,0.42773708921102227,0.37902673063742287,0.6171977672832192,0.6209732693625771,0.5177086917320877,0.1062943671974477,0.5975193890237405,0.5977995977664641,0.4508904356182414,0.6209732693625771,0.055,0.001,0.0625,0.0,62.5,0.0,8652.0,802317.0,90264.0,100.0,100.0,?,21.0
blinking,9,4,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,900.0,559.0,0.0,61.6860863605209,38.3139136394791,0.0,0.04814251585201762,0.46303152141973036,0.48340698019732364,97.23916484190387,99.07858087549776,1408.2799838522178,1388.2575802358854,20.02240361633244,0.9652364522633432,0.9515130776119844,0.013723374651358766,36.896402833562526,0.025288829906485625,2.6199621706356915,0.07894736842105263,45.0,0.03824521934758155,34.0,0.9617547806524185,855.0,0.9210526315789473,525.0,0.569620253164557,0.07894736842105263,0.1386748844375963,0.08775109814184344,0.5839786474059163,0.44825340066845765,0.6168608636052091,0.576158714531738,0.42384128546826205,0.38313913639479097,0.6000527913397307,0.6168608636052091,0.5133838623838349,0.08775109814184344,0.5839786474059163,0.5917205945680674,0.44615542370844113,0.6168608636052091,0.074,0.001,0.078125,0.0,78.125,0.0,9718.0,802317.0,90264.0,100.0,100.0,?,32.0
blinking,9,5,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,896.0,563.0,0.0,61.41192597669637,38.58807402330363,0.0,0.05192053102431791,0.45724541648497163,0.4789564785964602,96.02405099864235,98.16641079756944,1408.2799838522178,1368.595639722901,39.68434412931674,0.9652364522633432,0.938036764717547,0.02719968754579626,56.787372913918794,0.03892211988616778,4.032392249059897,0.10175438596491228,58.0,0.05736782902137233,51.0,0.9426321709786277,838.0,0.8982456140350877,512.0,0.5321100917431193,0.10175438596491228,0.17083946980854198,0.0823682109791899,0.6058305211848519,0.4774987674557596,0.6141192597669637,0.5697327028234237,0.4302672971765763,0.3858807402330363,0.5861146475751176,0.6141192597669637,0.5228499506241175,0.0823682109791899,0.6058305211848519,0.61064171772855,0.4596939644710419,0.6141192597669637,0.082,0.001,0.09375,0.0,93.75,0.0,11822.0,802317.0,90264.0,100.0,100.0,?,53.0
blinking,9,6,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,892.0,567.0,0.0,61.13776559287183,38.86223440712817,0.0,0.04094725895663308,0.4633083046365153,0.48469862542497855,97.2972908389416,99.34331510854177,1408.2799838522178,1395.3859273283251,12.894056523892687,0.9652364522633432,0.956398853549229,0.008837598714114247,34.85164161917378,0.023887348608069764,2.474766525037187,0.08771929824561403,50.0,0.052868391451068614,47.0,0.9471316085489314,842.0,0.9122807017543859,520.0,0.5154639175257731,0.08771929824561403,0.14992503748125935,0.06825397829223685,0.576969984015156,0.449329471119304,0.6113776559287183,0.5765267491341728,0.42347325086582716,0.3886223440712817,0.5780684061015575,0.6113776559287183,0.5144131563615713,0.06825397829223685,0.576969984015156,0.5829451422858438,0.44901849386279763,0.6113776559287183,0.075,0.001,0.078125,0.0,78.125,0.0,10143.0,802317.0,90264.0,99.93145990404386,99.8971898560658,?,36.0
blinking,9,7,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,892.0,567.0,0.0,61.13776559287183,38.86223440712817,0.0,0.04129625315945198,0.4605459295885015,0.48139582303182255,96.69020889963565,98.63542746965591,1408.919217447901,1381.2361671159717,27.68305033192928,0.9656745835832083,0.9467005943221191,0.018973989261089293,45.183836516721996,0.030969044905224122,3.206985606922691,0.08581436077057793,49.0,0.05067567567567568,45.0,0.9493243243243243,843.0,0.9141856392294221,522.0,0.5212765957446809,0.08581436077057793,0.1473684210526316,0.0698521520204621,0.5984650368406936,0.46951585616108554,0.6113776559287183,0.5762389708338161,0.4237610291661839,0.3886223440712817,0.5798917909413294,0.6113776559287183,0.5131386834316507,0.0698521520204621,0.5984650368406936,0.5995905340911677,0.44785198682458477,0.6113776559287183,0.075,0.001,0.0625,0.0,62.5,0.0,11057.0,802317.0,90264.0,100.0,100.0,?,45.0
blinking,9,8,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,903.0,556.0,0.0,61.89170664838931,38.10829335161069,0.0,0.058165428618533375,0.458029973398806,0.4777960123899122,96.16199159505248,97.89784553710314,1408.919217447901,1363.0833949073747,45.83582254052635,0.9656745835832083,0.9342586668316482,0.03141591675156021,55.45996862644188,0.03801231571380526,3.936348368283413,0.09106830122591944,52.0,0.041666666666666664,37.0,0.9583333333333334,851.0,0.9089316987740805,519.0,0.5842696629213483,0.09106830122591944,0.15757575757575756,0.10074200007352167,0.6154042615294805,0.48286994918230075,0.6189170664838931,0.5695154319246403,0.43048456807535973,0.38108293351610695,0.6067272500480195,0.6189170664838931,0.5204376551049199,0.10074200007352167,0.6154042615294805,0.6170151433157196,0.4556700754220683,0.6189170664838931,0.079,0.001,0.078125,0.0,78.125,0.0,9951.0,802317.0,90264.0,100.0,100.0,?,34.0
blinking,9,9,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,915.0,544.0,0.0,62.71418779986292,37.28581220013708,0.0,0.07508868099546455,0.46041062937675403,0.4798994074709947,96.66180303412357,98.32881993080167,1408.919217447901,1374.0567518800433,34.862465567857726,0.9656745835832083,0.9417798162303244,0.02389476735288398,50.97553692389474,0.03493868192179214,3.618059594376972,0.09281961471103327,53.0,0.02927927927927928,26.0,0.9707207207207207,862.0,0.9071803852889667,518.0,0.6708860759493671,0.09281961471103327,0.16307692307692306,0.1370316702618214,0.5997952856534292,0.47552998715162503,0.6271418779986292,0.5636015425668752,0.4363984574331248,0.3728581220013708,0.6427376355288924,0.6271418779986292,0.5264717025923332,0.1370316702618214,0.5997952856534292,0.5975321204007148,0.4616090082756749,0.6271418779986292,0.068,0.001,0.0625,0.0,62.5,0.0,7594.0,802317.0,90264.0,100.0,100.0,?,9.0
blinking,9,10,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13132.0,1459.0,897.0,562.0,0.0,61.480466072652504,38.519533927347496,0.0,0.052187824382214476,0.46220098161814915,0.4825918709060476,97.03768200971044,98.8804912772423,1408.919217447901,1385.6552116970329,23.264005750868137,0.9656745835832083,0.9497294117183227,0.015945171864885633,44.038475449752056,0.030184013330878723,3.1256920130256165,0.09632224168126094,55.0,0.0518018018018018,46.0,0.9481981981981982,842.0,0.9036777583187391,516.0,0.5445544554455446,0.09632224168126094,0.1636904761904762,0.08559993045396343,0.5865618245215443,0.45951430266110277,0.6148046607265251,0.5702842208470659,0.42971577915293413,0.385195339273475,0.5904912612551989,0.6148046607265251,0.5204040967318933,0.08559993045396344,0.5865618245215443,0.5858522950387215,0.4567339291014715,0.6148046607265251,0.095,0.001,0.09375,0.0,93.75,0.0,7836.0,802317.0,90264.0,100.0,100.0,?,11.0
blinking,10,1,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,2.0220710132799998E7,13131.0,1460.0,906.0,554.0,0.0,62.054794520547944,37.945205479452056,0.0,0.0567573555993515,0.461099464218113,0.4811721885990113,96.81698513351945,98.60170625012296,1409.6346030194034,1381.684493351153,27.950109668250434,0.965503152753016,0.9463592420213376,0.019143910731678378,45.56517043908337,0.03120902084868724,3.232410040267448,0.08056042031523643,46.0,0.03262092238470191,29.0,0.9673790776152981,860.0,0.9194395796847635,525.0,0.6133333333333333,0.08056042031523643,0.14241486068111456,0.10597584731030242,0.5938932545866092,0.467751639710005,0.6205479452054794,0.5726084472749449,0.4273915527250551,0.37945205479452054,0.6179642286072234,0.6205479452054794,0.5162585828817833,0.10597584731030242,0.5938932545866092,0.5950981684254881,0.4493956449403814,0.6205479452054794,0.101,0.001,0.109375,0.0,109.375,0.0,9814.0,802256.0,90325.0,99.93150684931507,99.8972602739726,?,33.0
